experiment_id,problem_type,timestamp,seed,n_cities,num_vehicles,p_layers,max_iter,momentum_mass,lmbda,exact_cost,exact_route,exact_time_sec,ground_state_energy,solver_name,quantum_cost,quantum_route,quantum_time_sec,approx_ratio,success_probability,evaluations_count
VRP_N5_Vehicles3_Layers=1_MaxIter=100_20260724_173251,VRP,20260724_173251,42,5,3,1,100,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0028066635131835938,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",150.76185178756714,0.03574897998834272,1.0,101
VRP_N5_Vehicles4_Layers=1_MaxIter=100_20260724_173522,VRP,20260724_173522,42,5,4,1,100,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0022804737091064453,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",150.46889281272888,0.044414221876821446,1.0,101
VRP_N5_Vehicles5_Layers=1_MaxIter=100_20260724_173754,VRP,20260724_173754,42,5,5,1,100,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007767677307128906,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",150.6143729686737,0.05325432290654749,1.0,101
VRP_N5_Vehicles6_Layers=1_MaxIter=100_20260724_174026,VRP,20260724_174026,42,5,6,1,100,1.0,100.0,inf,{},9.131431579589844e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",151.3648796081543,inf,1.0,101
VRP_N5_Vehicles2_Layers=2_MaxIter=100_20260724_174307,VRP,20260724_174307,42,5,2,2,100,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016012191772460938,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",151.35461974143982,0.030318632212939574,1.0,101
VRP_N5_Vehicles3_Layers=2_MaxIter=100_20260724_174539,VRP,20260724_174539,42,5,3,2,100,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0029032230377197266,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",151.4511387348175,0.03574897998834272,1.0,101
VRP_N5_Vehicles4_Layers=2_MaxIter=100_20260724_174819,VRP,20260724_174819,42,5,4,2,100,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0023956298828125,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",159.23567652702332,0.044414221876821446,1.0,101
VRP_N5_Vehicles5_Layers=2_MaxIter=100_20260724_175055,VRP,20260724_175055,42,5,5,2,100,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0008025169372558594,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",154.46397233009338,0.05325432290654749,1.0,101
VRP_N5_Vehicles6_Layers=2_MaxIter=100_20260724_175328,VRP,20260724_175328,42,5,6,2,100,1.0,100.0,inf,{},0.00010347366333007812,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",152.10668444633484,inf,1.0,101
VRP_N5_Vehicles2_Layers=3_MaxIter=100_20260724_175612,VRP,20260724_175612,42,5,2,3,100,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0015981197357177734,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",152.61503744125366,0.030318632212939574,1.0,101
VRP_N5_Vehicles3_Layers=3_MaxIter=100_20260724_175845,VRP,20260724_175845,42,5,3,3,100,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002901792526245117,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",152.00053215026855,0.03574897998834272,1.0,101
VRP_N5_Vehicles4_Layers=3_MaxIter=100_20260724_180119,VRP,20260724_180119,42,5,4,3,100,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0025055408477783203,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",152.5100781917572,0.044414221876821446,1.0,101
VRP_N5_Vehicles5_Layers=3_MaxIter=100_20260724_180352,VRP,20260724_180352,42,5,5,3,100,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0008063316345214844,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",152.14223957061768,0.05325432290654749,1.0,101
VRP_N5_Vehicles6_Layers=3_MaxIter=100_20260724_180626,VRP,20260724_180626,42,5,6,3,100,1.0,100.0,inf,{},8.606910705566406e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",152.63647198677063,inf,1.0,101
VRP_N5_Vehicles2_Layers=4_MaxIter=100_20260724_180912,VRP,20260724_180912,42,5,2,4,100,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0015883445739746094,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",152.0361409187317,0.030318632212939574,1.0,101
VRP_N5_Vehicles3_Layers=4_MaxIter=100_20260724_181146,VRP,20260724_181146,42,5,3,4,100,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0028433799743652344,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",152.59080028533936,0.03574897998834272,1.0,101
VRP_N5_Vehicles4_Layers=4_MaxIter=100_20260724_181419,VRP,20260724_181419,42,5,4,4,100,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0022602081298828125,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",152.66708040237427,0.044414221876821446,1.0,101
VRP_N5_Vehicles5_Layers=4_MaxIter=100_20260724_181653,VRP,20260724_181653,42,5,5,4,100,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0008230209350585938,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",152.78213596343994,0.05325432290654749,1.0,101
VRP_N5_Vehicles6_Layers=4_MaxIter=100_20260724_181927,VRP,20260724_181927,42,5,6,4,100,1.0,100.0,inf,{},0.00010275840759277344,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",152.9130539894104,inf,1.0,101
VRP_N5_Vehicles2_Layers=5_MaxIter=100_20260724_182218,VRP,20260724_182218,42,5,2,5,100,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0015799999237060547,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",153.3236379623413,0.030318632212939574,1.0,101
VRP_N5_Vehicles3_Layers=5_MaxIter=100_20260724_182451,VRP,20260724_182451,42,5,3,5,100,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0028676986694335938,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",152.8411421775818,0.03574897998834272,1.0,101
VRP_N5_Vehicles4_Layers=5_MaxIter=100_20260724_182725,VRP,20260724_182725,42,5,4,5,100,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002274751663208008,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",153.03673195838928,0.044414221876821446,1.0,101
VRP_N5_Vehicles5_Layers=5_MaxIter=100_20260724_182959,VRP,20260724_182959,42,5,5,5,100,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007443428039550781,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",152.9939296245575,0.05325432290654749,1.0,101
VRP_N5_Vehicles6_Layers=5_MaxIter=100_20260724_183234,VRP,20260724_183234,42,5,6,5,100,1.0,100.0,inf,{},0.00011873245239257812,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",153.138356924057,inf,1.0,101
VRP_N5_Vehicles2_Layers=1_MaxIter=125_20260724_183549,VRP,20260724_183549,42,5,2,1,125,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016248226165771484,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",188.59040713310242,0.030318632212939574,1.0,126
VRP_N5_Vehicles3_Layers=1_MaxIter=125_20260724_183918,VRP,20260724_183918,42,5,3,1,125,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0028505325317382812,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",207.66418290138245,0.03574897998834272,1.0,126
VRP_N5_Vehicles4_Layers=1_MaxIter=125_20260724_184230,VRP,20260724_184230,42,5,4,1,125,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0024690628051757812,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",191.46949982643127,0.044414221876821446,1.0,126
VRP_N5_Vehicles5_Layers=1_MaxIter=125_20260724_184538,VRP,20260724_184538,42,5,5,1,125,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007503032684326172,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",186.25898671150208,0.05325432290654749,1.0,126
VRP_N5_Vehicles6_Layers=1_MaxIter=125_20260724_184844,VRP,20260724_184844,42,5,6,1,125,1.0,100.0,inf,{},0.00010061264038085938,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",185.2505738735199,inf,1.0,126
VRP_N5_Vehicles2_Layers=2_MaxIter=125_20260724_185159,VRP,20260724_185159,42,5,2,2,125,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.001651763916015625,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",184.762592792511,0.030318632212939574,1.0,126
VRP_N5_Vehicles3_Layers=2_MaxIter=125_20260724_185504,VRP,20260724_185504,42,5,3,2,125,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0030994415283203125,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",183.58882880210876,0.03574897998834272,1.0,126
VRP_N5_Vehicles4_Layers=2_MaxIter=125_20260724_185809,VRP,20260724_185809,42,5,4,2,125,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002270221710205078,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",184.28988194465637,0.044414221876821446,1.0,126
VRP_N5_Vehicles5_Layers=2_MaxIter=125_20260724_190116,VRP,20260724_190116,42,5,5,2,125,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007646083831787109,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",185.785484790802,0.05325432290654749,1.0,126
VRP_N5_Vehicles6_Layers=2_MaxIter=125_20260724_190424,VRP,20260724_190424,42,5,6,2,125,1.0,100.0,inf,{},0.00010561943054199219,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",186.82093119621277,inf,1.0,126
VRP_N5_Vehicles2_Layers=3_MaxIter=125_20260724_190747,VRP,20260724_190747,42,5,2,3,125,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016319751739501953,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",184.09867358207703,0.030318632212939574,1.0,126
VRP_N5_Vehicles3_Layers=3_MaxIter=125_20260724_191052,VRP,20260724_191052,42,5,3,3,125,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0028815269470214844,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",184.31236600875854,0.03574897998834272,1.0,126
VRP_N5_Vehicles4_Layers=3_MaxIter=125_20260724_191357,VRP,20260724_191357,42,5,4,3,125,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0022995471954345703,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",184.2354199886322,0.044414221876821446,1.0,126
VRP_N5_Vehicles5_Layers=3_MaxIter=125_20260724_191703,VRP,20260724_191703,42,5,5,3,125,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.000797271728515625,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",184.14027404785156,0.05325432290654749,1.0,126
VRP_N5_Vehicles6_Layers=3_MaxIter=125_20260724_192008,VRP,20260724_192008,42,5,6,3,125,1.0,100.0,inf,{},9.942054748535156e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",184.02457857131958,inf,1.0,126
VRP_N5_Vehicles2_Layers=4_MaxIter=125_20260724_192336,VRP,20260724_192336,42,5,2,4,125,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016019344329833984,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",186.34023118019104,0.030318632212939574,1.0,126
VRP_N5_Vehicles3_Layers=4_MaxIter=125_20260724_192647,VRP,20260724_192647,42,5,3,4,125,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0027818679809570312,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",189.62920451164246,0.03574897998834272,1.0,126
VRP_N5_Vehicles4_Layers=4_MaxIter=125_20260724_192953,VRP,20260724_192953,42,5,4,4,125,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0023310184478759766,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",185.54709815979004,0.044414221876821446,1.0,126
VRP_N5_Vehicles5_Layers=4_MaxIter=125_20260724_193300,VRP,20260724_193300,42,5,5,4,125,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007686614990234375,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",185.76421761512756,0.05325432290654749,1.0,126
VRP_N5_Vehicles6_Layers=4_MaxIter=125_20260724_193608,VRP,20260724_193608,42,5,6,4,125,1.0,100.0,inf,{},9.989738464355469e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",186.49875688552856,inf,1.0,126
VRP_N5_Vehicles2_Layers=5_MaxIter=125_20260724_193939,VRP,20260724_193939,42,5,2,5,125,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.001621246337890625,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",185.17279410362244,0.030318632212939574,1.0,126
VRP_N5_Vehicles3_Layers=5_MaxIter=125_20260724_194245,VRP,20260724_194245,42,5,3,5,125,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0028274059295654297,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",185.30540537834167,0.03574897998834272,1.0,126
VRP_N5_Vehicles4_Layers=5_MaxIter=125_20260724_194552,VRP,20260724_194552,42,5,4,5,125,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0022385120391845703,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",185.75903129577637,0.044414221876821446,1.0,126
VRP_N5_Vehicles5_Layers=5_MaxIter=125_20260724_194858,VRP,20260724_194858,42,5,5,5,125,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007739067077636719,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",185.16985654830933,0.05325432290654749,1.0,126
VRP_N5_Vehicles6_Layers=5_MaxIter=125_20260724_195204,VRP,20260724_195204,42,5,6,5,125,1.0,100.0,inf,{},8.821487426757812e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",185.27045106887817,inf,1.0,126
VRP_N5_Vehicles2_Layers=1_MaxIter=150_20260724_195554,VRP,20260724_195554,42,5,2,1,150,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016083717346191406,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",221.20830249786377,0.030318632212939574,1.0,151
VRP_N5_Vehicles3_Layers=1_MaxIter=150_20260724_195937,VRP,20260724_195937,42,5,3,1,150,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002834796905517578,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",222.34003829956055,0.03574897998834272,1.0,151
VRP_N5_Vehicles4_Layers=1_MaxIter=150_20260724_200321,VRP,20260724_200321,42,5,4,1,150,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0022614002227783203,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",222.31604981422424,0.044414221876821446,1.0,151
VRP_N5_Vehicles5_Layers=1_MaxIter=150_20260724_200705,VRP,20260724_200705,42,5,5,1,150,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0008008480072021484,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",223.80868792533875,0.05325432290654749,1.0,151
VRP_N5_Vehicles6_Layers=1_MaxIter=150_20260724_201048,VRP,20260724_201048,42,5,6,1,150,1.0,100.0,inf,{},0.0001289844512939453,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",222.0187258720398,inf,1.0,151
VRP_N5_Vehicles2_Layers=2_MaxIter=150_20260724_201444,VRP,20260724_201444,42,5,2,2,150,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016257762908935547,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",223.61147928237915,0.030318632212939574,1.0,151
VRP_N5_Vehicles3_Layers=2_MaxIter=150_20260724_201827,VRP,20260724_201827,42,5,3,2,150,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002802610397338867,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",222.47115540504456,0.03574897998834272,1.0,151
VRP_N5_Vehicles4_Layers=2_MaxIter=150_20260724_202211,VRP,20260724_202211,42,5,4,2,150,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002242565155029297,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",222.34199452400208,0.044414221876821446,1.0,151
VRP_N5_Vehicles5_Layers=2_MaxIter=150_20260724_202554,VRP,20260724_202554,42,5,5,2,150,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007832050323486328,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",222.049809217453,0.05325432290654749,1.0,151
VRP_N5_Vehicles6_Layers=2_MaxIter=150_20260724_202939,VRP,20260724_202939,42,5,6,2,150,1.0,100.0,inf,{},8.988380432128906e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",224.2098786830902,inf,1.0,151
VRP_N5_Vehicles2_Layers=3_MaxIter=150_20260724_203337,VRP,20260724_203337,42,5,2,3,150,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016644001007080078,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",221.9467008113861,0.030318632212939574,1.0,151
VRP_N5_Vehicles3_Layers=3_MaxIter=150_20260724_203720,VRP,20260724_203720,42,5,3,3,150,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002833127975463867,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",221.72779273986816,0.03574897998834272,1.0,151
VRP_N5_Vehicles4_Layers=3_MaxIter=150_20260724_204102,VRP,20260724_204102,42,5,4,3,150,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0022382736206054688,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",221.6099808216095,0.044414221876821446,1.0,151
VRP_N5_Vehicles5_Layers=3_MaxIter=150_20260724_204446,VRP,20260724_204446,42,5,5,3,150,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.00081634521484375,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",222.68786931037903,0.05325432290654749,1.0,151
VRP_N5_Vehicles6_Layers=3_MaxIter=150_20260724_204829,VRP,20260724_204829,42,5,6,3,150,1.0,100.0,inf,{},9.655952453613281e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",221.94257640838623,inf,1.0,151
VRP_N5_Vehicles2_Layers=4_MaxIter=150_20260724_205231,VRP,20260724_205231,42,5,2,4,150,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0015714168548583984,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",221.47530674934387,0.030318632212939574,1.0,151
